block_number,log_index,z,trade_size_usdc,adverse_slippage,z_cap_roll,scale_roll,size_eff_roll,cost_eff_roll
410745656,257,7.252113980278444e-08,4633204560.494592,0.0005043156445810556,,,,
410745657,53,5.008793467649896e-07,32000000000.0,0.0005283260999694348,,,,
410745658,50,8.919712667361188e-07,56985940266.66483,0.0,,,,
410745658,141,2.4021077444283407e-06,153464997744.80173,0.0,,,,
410745659,11,1.4214850836083434e-06,90790848812.43303,0.0,,,,
410745659,14,3.2567672268622767e-07,20801108947.324604,0.0,,,,
410745659,24,8.471232508232177e-08,5410611752.305841,0.0,,,,
410745659,50,5.435447463229666e-07,34716431044.72959,0.0,,,,
410745659,158,3.2320664173489133e-07,20643343840.399967,0.0005183738026774728,,,,
410745660,128,2.8496539786158357e-07,18200859546.377308,0.0,,,,
410745660,168,1.6600716237172495e-07,10602947125.13847,0.0,,,,
410745665,32,8.916497536891963e-07,56950043946.53489,0.0,,,,
410745667,38,3.0221308217503625e-07,19302476381.42157,0.0005171906730918257,,,,
410745667,84,2.9922766916522386e-06,191117967996.64365,0.0,,,,
410745667,172,1.3959864350307298e-06,89162239427.34198,0.0,,,,
410745667,175,1.0572243695970606e-07,6752054358.171047,0.0,,,,
410745667,182,1.4230947944061796e-07,9088717291.224546,0.0,,,,
410745667,185,2.4143676608364804e-07,15419566702.564137,0.0,,,,
410745667,192,4.6331059412985176e-07,29589729543.158085,0.0,,,,
410745667,209,9.281321301018681e-07,59275956686.48234,0.0,,,,
410745667,212,5.110080184159293e-07,32635966565.173466,0.0,,,,
410745667,276,7.137072947495477e-07,45581530170.44822,0.0,,,,
410745668,202,1.0682183019083933e-06,68222680523.60165,0.0005601529054440164,,,,
410745668,234,8.080260964244168e-07,51605281553.97896,0.0,,,,
410745668,237,5.29575964892094e-09,338218244.353856,0.0,,,,
410745668,246,7.56553461421159e-07,48317937452.813805,0.0,,,,
410745669,108,4.880894762401892e-07,31172254159.077377,0.0005276221467998909,,,,
410745669,128,4.880894762401892e-07,31172254159.077377,0.0005276253309632942,,,,
410745669,175,3.022346583942239e-07,19302476381.42157,0.0005172061480876369,,,,
410745669,204,2.583468908620274e-07,16499546364.3136,0.0005147544818313544,,,,
410745675,12,4.5619154402210726e-08,2913506528.561402,0.0005028721383450335,,,,
410745677,8,1.4351218207252714e-07,9165528929.140736,0.0005083252268277902,,,,
410745683,70,2.5033170887456575e-06,159876498735.9422,0.0,,,,
410745689,44,2.2244349610503407e-08,1420654518.108807,0.0005015699572154357,,,,
410745702,5,2.1955831094053282e-08,1402228034.928585,0.000501484552171745,,,,
410745704,15,2.7164423046341335e-08,1734879239.372397,0.0005019110376853817,,,,
410745716,36,7.870399712894463e-07,50264984624.078384,0.0005443924190197627,,,,
410745716,54,1.1772254793068094e-06,75184517654.78148,0.0005662673615548209,,,,
410745717,26,5.5861745498441e-07,35676584175.93471,0.0005315751880958416,,,,
410745750,30,7.81251516799769e-08,4989529999.999999,0.0005046394798400961,,,,
410745751,17,1.0128237847049838e-06,64684862042.888664,0.000557043579121956,,,,
410745756,65,7.791942568918317e-07,49763911326.727425,0.0005439416697928719,,,,
410745756,69,1.7942724962336037e-06,114592756053.83502,0.0006008492365255861,,,,
410745756,97,4.7154797616514747e-07,30117967121.49994,0.000526686393032113,,,,
410745759,49,7.998848134880025e-07,51088978706.97584,0.000545095789014072,,,,
410745762,104,1.2491413010749373e-06,79783179098.42249,0.0005702758174124322,,,,
410745765,32,8.384519927456565e-07,53552280630.7746,0.0005472524057296144,,,,
410745774,9,8.456168408712024e-07,54009902487.26234,0.0005476494264305594,,,,
410745787,120,2.5163732448733444e-06,160721815139.28226,0.000641288356293878,,,,
410745788,8,2.812183836834019e-06,179615361783.92484,0.0006578327511267456,,,,
410745789,36,2.364142848027128e-06,151039510064.61432,0.0006327165707231913,,,,
410745879,111,1.0888083947670131e-06,69561400080.83038,0.0,,,,
410745879,119,1.4517273045693975e-06,92747433181.78246,0.0,,,,
410745880,2,1.283138717807436e-06,81976706037.15935,0.0,,,,
410745880,8,2.424316064503578e-07,15488383492.983952,0.0,,,,
410745881,62,1.0223137933937696e-06,65295610995.27661,0.0,,,,
410745886,53,1.2366082511941075e-06,78982687943.07343,0.0,,,,
410745912,30,9.668880352591168e-07,61755544563.94694,0.0,,,,
410745940,57,9.52931303351718e-07,60864122240.11661,0.0005536618634384831,,,,
410745955,3,8.990051063672243e-07,57419833408.73438,0.0005506390426140156,,,,
410745960,8,6.033699494634531e-07,38537491874.79704,0.0,,,,
410745976,53,8.87416030367803e-07,56679634261.32696,0.0005499869673205989,,,,
410745977,11,1.2685820175677432e-06,81024865819.06206,0.0005713461992925837,,,,
410746099,25,8.298631655425661e-07,53018000180.833755,0.0,,,,
410746113,3,8.918610006946899e-07,56963536381.424995,0.0,,,,
410746114,24,1.0605943397733307e-06,67740605556.86686,0.0,,,,
410746151,26,7.896279868594005e-07,50433870885.9575,0.0,,,,
410746196,19,1.2855435032236092e-06,82108203025.74377,0.000572304375749102,,,,
410746197,27,1.3763582594161686e-06,87908579613.92918,0.0005773892672062125,,,,
410746202,36,7.861904371916507e-07,50214313146.119896,0.0005443133384065187,,,,
410746204,24,1.0200147783305322e-06,65148771938.412186,0.0005573960481862385,,,,
410746297,5,8.922232507855687e-07,57002038933.20894,0.0005502462438378544,,,,
410746325,16,8.305610111631095e-07,53062583891.4651,0.0005467879187824299,,,,
410746359,60,8.374034035011941e-07,53499728198.23853,0.0,,,,
410746360,44,9.461612187218734e-07,60448008476.79163,0.0005532651304740272,,,,
410746367,3,8.90321113299668e-07,56880515855.96099,0.0,,,,
410746374,32,7.9803772323506e-07,50984747741.064,0.0,,,,
410746375,101,1.694912243099482e-06,108283945284.39456,0.0,,,,
410746379,9,8.918662186838955e-07,56963869656.58527,0.0,,,,
410746381,28,1.239922547757167e-06,79194373455.39162,0.0005697404647893501,,,,
410746383,3,1.2083899212144509e-06,77180371365.52695,0.0,,,,
410746384,44,1.3798136512382682e-06,88129276939.65251,0.0,,,,
410746384,53,1.1051969695468393e-06,70589394237.87372,0.0,,,,
410746384,56,2.3532000892160273e-07,15029987721.227625,0.0,,,,
410746384,87,3.4208908524429174e-07,21849373431.311684,0.0,,,,
410746389,60,8.004817983555526e-07,51127108380.98935,0.0,,,,
410746391,56,8.916307162575662e-07,56948828017.78767,0.0,,,,
410746394,9,1.1866003906360221e-06,75788664903.56517,0.0,,,,
410746398,48,1.0811403077743204e-06,69052885155.14993,0.0,,,,
410746400,23,8.914683435680641e-07,56938457205.96991,0.0,,,,
410746402,47,1.0048159663361637e-06,64173435836.00656,0.0,,,,
410746468,27,1.050656129303474e-06,67101057266.646355,0.0,,,,
410746468,73,1.5162211235706877e-06,96834766013.37064,0.0,,,,
410746471,160,7.996285163082043e-07,51068962877.90291,0.0,,,,
410746474,73,9.782162421213985e-07,62474621573.15615,0.0,,,,
410746475,3,1.6474268040966074e-06,105214329637.59431,0.0,,,,
410746475,18,1.099869541539491e-06,70244114162.8406,0.0,,,,
410746475,36,6.545426163593758e-07,41802927103.18821,0.0,,,,
410746475,39,4.5675945699309696e-07,29219628915.269314,0.0,,,,
410746475,65,3.297770603483873e-08,2109636304.321528,0.0,,,,
410746476,50,2.1395356355276363e-07,13686949742.139053,0.0,,,,
410746476,124,3.335630733835705e-07,21338560318.526646,0.0,,,,
410746476,155,2.5752184754480124e-07,16474082162.128876,0.0,,,,
410746477,48,3.6919709918609463e-07,23618125623.121143,0.0,,,,
410746477,162,4.914988204995997e-06,314419612498.7492,0.0,,,,
410746478,61,1.1831366079959893e-08,756871305.288283,0.0,,,,
410746478,80,3.694520781314208e-07,23634437031.783997,0.0,,,,
410746478,90,1.1803565143039988e-07,7550928351.376174,0.0,,,,
410746478,147,2.0790257956426953e-08,1329985867.262956,0.0,,,,
410746479,27,8.390941409203626e-08,5367818672.890715,0.0,,,,
410746479,155,3.0167497722137786e-07,19298628090.724354,0.0005171848992863408,,,,
410746481,146,9.0095150400969e-07,57635300626.55008,0.0,,,,
410746481,157,1.8608245732361178e-06,119039907491.60446,0.0,,,,
410746497,61,1.4172741521492241e-07,9053632855.121096,0.0005082283709264864,,,,
410746500,16,2.5570874360677568e-08,1633482893.164544,0.0005018112233776016,,,,
410746500,26,8.536126824068364e-08,5452929354.047004,0.0005050556469692079,,,,
410746511,15,1.570828083394598e-08,1003454463.908888,0.0005011535782854491,,,,
410746517,9,3.438565468739075e-08,2196576382.561667,0.0005022748933061305,,,,
410746551,12,5.691015999237331e-08,3635455381.132919,0.0005034451182850849,,,,
410746553,11,5.114877349039774e-08,3267414532.816896,0.0005031973039157334,,,,
410746554,44,8.659983470364861e-07,55320497275.14241,0.0005488500514343478,,,,
410746556,62,1.2552117663229827e-06,80297893038.68008,0.000570693851540087,,,,
410746556,80,1.3159254463079708e-06,84181843709.17178,0.0005740967627077865,,,,
410746557,43,3.9049019965982197e-07,24980279125.95986,0.0005221625539874424,,,,
410746638,3,8.562623546917723e-07,54776464668.98752,0.0005482975827763569,,,,
410746638,46,1.6327255694745207e-06,104448051441.74228,0.0005918600645047448,,,,
410746639,7,5.0510628275211283e-08,3231245225.210715,0.0005031031151137393,,,,
410746639,11,4.3187399950012784e-08,2762766662.045851,0.0005026899044792918,,,,
410746640,49,8.984831893129332e-07,57477398609.67639,0.0005506574520799826,,,,
410746643,12,9.656747806762312e-07,61775751573.80923,0.0005544249698541778,,,,
410746643,58,1.936369553252798e-06,123872640013.51083,0.0006089001043155129,,,,
410746647,59,1.270288959081021e-06,81128096825.54463,0.0005715044843240499,,,,
410746664,102,8.784421093037328e-07,56102460774.58303,0.000549518953165133,,,,
410746665,68,1.6557432161369603e-06,105745464444.7007,0.0005931113575130642,,,,
410746678,20,1.2075713514555835e-06,77122582877.14032,0.0005679692773916484,,,,
410746761,57,1.0318245420589299e-06,65898361752.02949,0.000558111686848407,,,,
410746763,27,9.411235543792833e-07,60105665170.638855,0.0005530221113532264,,,,
410746767,69,1.2091396780348329e-06,77222745402.89153,0.0005680470526015705,,,,
410746767,78,1.3042431960971398e-06,83296613373.36536,0.000573371871448001,,,,
410746767,149,1.2828173642630566e-06,81934083386.31644,0.0005721679637818815,,,,
410746767,161,2.4430971818871024e-07,15604164224.624947,0.0005139534546582216,,,,
410746767,185,2.6784819140202805e-07,17107576386.616133,0.0005152720466551028,,,,
410746767,194,2.4140365115548003e-07,15418552503.689365,0.0005137848676414999,,,,
410746769,14,1.0027168106961079e-07,6404394348.655621,0.0005059015904668028,,,,
410746769,42,4.726644067195844e-07,30189274009.518887,0.0005267484983941543,,,,
410746776,83,1.5224433971793387e-06,97239098667.09555,0.0005855868707545867,,,,
410746787,120,1.0318814640048265e-06,65906702132.25189,0.0005580864921060499,,,,
410746826,33,1.6165059256796619e-06,103246911835.4967,0.0005908481751796784,,,,
410746827,29,9.268902073605542e-07,59200866511.08552,0.0005521978918598123,,,,
410746827,132,1.261779680712189e-06,80612127538.44038,0.0005709564406643565,,,,
410746897,6,1.0091295869400892e-06,64470908993.646706,0.000556798221027239,,,,
410746897,21,1.586073733368336e-06,101330509623.90843,0.0005891188628249951,,,,
410746897,70,4.566102706793861e-07,29171753149.95773,0.0005258395976251733,,,,
410747058,8,1.2786646153479603e-06,81690866184.45245,0.0,,,,
410747060,7,3.883913676200414e-07,24813758137.103355,0.0,,,,
410747074,22,1.2455735592868935e-06,79577878446.44437,0.0005700373252390099,,,,
410747335,101,2.5181849642083616e-06,160883165424.74112,0.000641330273899321,,,,
410747336,64,5.527258081230862e-07,35312845913.5031,0.0005312185115856469,,,,
410747347,34,8.95612712262187e-07,57219390231.994156,0.0005504222280640266,,,,
410747348,28,1.6287823282768714e-06,104060527914.17615,0.0005914855714869049,,,,
410747348,77,9.347833194979289e-08,5971541195.647041,0.0005054986589531727,,,,
410747353,114,2.5429190068675175e-06,162445620177.08197,0.0006426690865845528,,,,
410747354,52,1.5263003566578142e-06,97502440047.9057,0.0005857229016436096,,,,
410747354,59,1.4108057553032398e-07,9012446532.929283,0.0005081684932982657,,,,
410747354,82,9.208763603855344e-07,58827013784.25606,0.0005518180229735467,,,,
410747354,136,3.13653501151572e-07,20036673357.538326,0.0005178176467261888,,,,
410747354,179,2.1295720083225088e-07,13604037119.13137,0.0005121875989950502,,,,
410747361,38,9.278023103983249e-07,59269454240.32436,0.0005521964799495285,,,,
410747362,70,1.6421896746200556e-06,104905629877.16641,0.0005921943124888937,,,,
410748160,68,8.758174044075933e-07,56042902953.13885,0.0005492842748801765,,,,
410748165,6,1.143955069671844e-06,73200835778.6802,0.0005642892736069526,,,,
410748166,67,1.5042973313793699e-06,96258869632.17538,0.0005844524058916956,,,,
410748175,10,8.605976686817204e-07,55069006018.5291,0.0005484171267250264,,,,
410748176,78,1.6820608104257923e-06,107633822706.91177,0.0005943902616284513,,,,
410748176,92,1.9144347288688457e-07,12250325726.265694,0.0005109831785027076,,,,
410748177,65,6.459317757837134e-07,41332694873.181046,0.0005364024249091541,,,,
410748321,26,8.931164780611151e-07,57149860492.80677,0.0,,,,
410748321,46,7.623996435454837e-07,48785387280.03233,0.0,,,,
410748322,26,2.040031551779211e-06,130540104733.26869,0.0,,,,
410748490,3,8.578232148176033e-07,54891470775.17289,0.0,,,,
410748493,3,8.40831980747972e-07,53804214319.23098,0.0,,,,
410748508,10,8.020132565400532e-07,51320232971.347374,0.0,,,,
410748516,86,8.009414135765483e-07,51251646535.71529,0.0,,,,
410748519,22,7.355689646146696e-07,46989291437.23037,0.0,,,,
410748532,3,7.561488339501485e-07,48303965552.73158,0.0,,,,
410748534,45,7.911038765791055e-07,50536948133.98188,0.0,,,,
410748536,16,1.7264912041552882e-06,110290947903.66269,0.0,,,,
410748538,3,8.333671969759109e-07,53236794884.953575,0.0,,,,
410748614,83,8.405170644433015e-07,53693539557.88684,0.0,,,,
410748615,51,1.6787711355964604e-06,107242515578.7752,0.0,,,,
410748642,83,8.535235535191979e-07,54524414343.47899,0.0,,,,
410748648,54,7.841552942121979e-07,50093061866.85904,0.0,,,,
410748650,9,8.421586998905232e-07,53804293881.670166,0.0,,,,
410748737,12,7.862648859262583e-07,50233319440.52071,0.0005442943615166557,,,,
410748741,7,8.359027707130765e-07,53404611669.74264,0.0005470762387853486,,,,
410748743,11,7.57818626150995e-07,48410634479.969826,0.000542693555602807,,,,
410748749,40,7.999284013402081e-07,51100672523.8652,0.0005450552229541347,,,,
410748751,21,8.752871891545887e-07,55914709294.464035,0.0005492691095324282,,,,
410748753,18,8.925462545888788e-07,57017245283.12,0.0005502357109114257,,,,
410748753,34,7.469607819033552e-07,47717018473.48201,0.000542079549329674,,,,
410748883,17,8.928660381209745e-07,57037673553.356155,0.0005502477223572335,,,,
410748908,116,6.986087240192155e-07,44628213685.88758,0.0005393725368437747,,,,
410748917,10,8.929470794262351e-07,57042850598.194275,0.0005502455255232893,,,,
410748944,10,8.562276855953265e-07,54697158513.39722,0.0005481905290668223,,,,
410748948,11,8.598649787150705e-07,54929514464.597275,0.0005483908621541801,,,,
410748951,15,1.4999579938154575e-06,95819653500.36232,0.0005840846656033267,,,,
410748963,3,4.731363378712028e-07,30275643062.949318,0.0,,,,
410749091,69,8.92836041558615e-07,57131915569.17288,0.0,,,,
410749091,73,6.792861663621001e-07,43467017568.1509,0.0,,,,
410749118,16,6.650497759981394e-07,42484415803.23047,0.0,,,,
410749121,28,8.927124717922443e-07,57027863497.028625,0.0,,,,
410749126,82,7.70690840545808e-07,49232931589.74149,0.0,,,,
410749337,42,8.929189321422649e-07,57041052505.84228,0.0005502461472033206,,,,
410749396,29,6.598792281803474e-07,42154113153.18916,0.0005371997011250941,,,,
410749397,19,8.493715775174447e-07,54259179647.9274,0.0005478073333103219,,,,
410749401,11,9.808109254701813e-07,62655729970.71884,0.000555144961762375,,,,
410749471,18,3.15808732774775e-07,20208366393.228104,0.0,,,,
410749582,45,8.927854811334802e-07,57128680245.09827,0.0,,,,
410749583,6,9.449211180363343e-07,60363033157.417915,0.0,,,,
410749731,11,1.2803024637749339e-08,817877160.296448,0.0005009736787899719,,,,
410749764,20,8.410095012236235e-08,5372499718.660434,0.0,,,,
410749797,206,7.181741124086491e-07,45878081178.04762,0.0005404638549073822,,,,
410749798,41,1.7956089694020635e-06,114706298429.45895,0.0006007458412053971,,,,
410749798,61,2.6014083273465302e-08,1664621879.056929,0.0005018065953306914,,,,
410749799,2,1.1692289258220204e-06,74818091073.5702,0.0005657029516755315,,,,
410749799,48,6.035094085195855e-07,38618119081.02595,0.0005340362051887964,,,,
410749799,74,6.778530097061342e-08,4337531093.753247,0.0005040856671985592,,,,
410749857,51,8.929099514490601e-07,57136645008.20097,0.0,,,,
410749857,60,5.158201699551012e-07,33006949794.842648,0.0,,,,
410750009,16,3.2753143933570245e-08,2095849368.458603,0.0,,,,
410750147,106,9.976871704773518e-07,63841261480.27706,0.0005560973607625085,,,,
410750174,16,1.0490005928715277e-08,671247692.905931,0.0,,,,
410750195,3,6.229551326724525e-07,39862436535.48669,0.000535119449404939,,,,
410750198,4,8.104527023369703e-07,51860266843.49973,0.0005456141981711281,,,,
410750242,5,8.80432355440287e-07,56338212901.41122,0.0005495271827989572,,,,
410750249,4,5.88038621534836e-07,37628154905.45526,0.0005331624316017949,,,,
410750339,16,2.5114230578349566e-08,1607040973.034925,0.0,,,,
410750581,22,2.7896052747993417e-09,178504770.879248,0.0,,,,
410750642,29,6.127106597992122e-07,39206900320.54748,0.0005345474591251662,,,,
410750683,10,6.417423778319722e-07,41064618407.93585,0.0005361675402386713,,,,
410750695,124,8.933929867582057e-07,57167554079.08801,0.0005502464076287295,,,,
410750702,34,7.557927218688431e-07,48362615266.09904,0.0005425444045253835,,,,
410750704,31,8.116866943583278e-07,51939229076.984566,0.0005456722153920189,,,,
410750706,109,7.259702419353532e-09,464542969.11646,0.0,,,,
410750706,130,2.5055479779117703e-06,160328155300.13464,0.0006403776349781367,,,,
410750710,17,7.154086949883143e-07,45804461231.66496,0.0005402772056954006,,,,
410750713,42,8.936763500283589e-07,57218152386.58575,0.0005502489711136484,,,,
410750715,29,5.893296394555306e-07,37732175765.00502,0.000533222084661745,,,,
410750720,16,8.466355538835238e-07,54206337827.41556,0.0005476150508335583,,,,
410750727,41,9.435908484793104e-07,60413957421.121925,0.0005530309987005521,,,,
410750730,76,2.9270296302695435e-06,187404788567.47174,0.0006639615966642123,,,,
410750730,139,4.5271175099407583e-07,29105436900.34378,0.000525573833618374,,,,
410750731,101,4.133357354013469e-06,265739008076.6541,0.0007313964718594336,,,,
410750731,230,4.387337922081766e-08,2820677545.286587,0.0005027041954623945,,,,
410750731,260,4.290391013188056e-07,27583490960.40608,0.0005242404647901846,,,,
410750731,263,2.3756936917548775e-07,15273648781.610971,0.0005135448980072682,,,,
410750731,302,5.953527965047026e-07,38276018270.03953,0.0005335393045959628,,,,
410750731,350,1.2140306050627199e-08,780516323.977673,0.0005010234166877563,,,,
410750731,384,4.239471525871797e-08,2725612284.55235,0.0005027171407507476,,,,
410750732,5,2.4044595815509e-07,15458588489.604399,0.0005137033032973751,,,,
410750734,13,8.640357419758875e-07,55550000000.0,0.0005485577710804091,,,,
410750734,34,2.0520620313039692e-07,13192978056.469873,0.0,,,,
